scenario	maximum_symptom_onset_time	susceptible_population_proportion	antiviral_coverage_time	antiviral_success_rate	hospital_success_without_antiviral	hospital_success_with_antiviral	hospital_beds_per_person	antiviral_doses_per_person	hospital_stay_duration_min	hospital_stay_duration_max	region	pop_size	deaths	deaths_in_home	deaths_in_hospital	per_capita_deaths	per_capita_deaths_in_home	per_capita_deaths_in_hospital
262	60.0	0.75	15.0	0.8	0.3	0.5	0.005	0.2	2.0	5.0	Region_3	2902	1821	1718	103	0.6274982770503101	0.5920055134390075	0.03549276361130255
266	60.0	0.5	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	23	4	19	0.059431524547803614	0.0103359173126615	0.04909560723514212
267	120.0	0.5	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	31	0	31	0.08010335917312661	0.0	0.08010335917312661
266	60.0	0.5	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	108	66	42	0.13122721749696234	0.08019441069258809	0.05103280680437424
267	120.0	0.5	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	68	9	59	0.08262454434993925	0.010935601458080195	0.07168894289185905
265	120.0	0.25	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	13	0	13	0.03359173126614987	0.0	0.03359173126614987
265	120.0	0.25	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	24	0	24	0.02916160388821385	0.0	0.02916160388821385
266	60.0	0.5	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	1084	1074	10	0.38371681415929204	0.38017699115044246	0.0035398230088495575
267	120.0	0.5	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	909	896	13	0.3217699115044248	0.31716814159292034	0.004601769911504424
262	60.0	0.75	15.0	0.8	0.3	0.5	0.005	0.2	2.0	5.0	Region_4	3063	1983	1877	106	0.6474045053868757	0.6127979105452172	0.034606594841658504
266	60.0	0.5	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	1091	1087	4	0.37594762232942797	0.37456926257753276	0.0013783597518952446
267	120.0	0.5	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	966	949	17	0.3328738800827016	0.3270158511371468	0.00585802894555479
265	120.0	0.25	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	246	205	41	0.08707964601769912	0.07256637168141593	0.014513274336283187
265	120.0	0.25	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	292	250	42	0.10062026188835287	0.08614748449345279	0.014472777394900068
267	120.0	0.5	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	1073	1049	24	0.35031015344433564	0.3424746980084884	0.007835455435847209
266	60.0	0.5	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	1232	1221	11	0.40222004570682335	0.39862879529872675	0.0035912504080966375
265	120.0	0.25	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	349	318	31	0.11394058112961149	0.10381978452497552	0.010120796604635978
270	60.0	0.25	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	13	0	13	0.03359173126614987	0.0	0.03359173126614987
270	60.0	0.25	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	48	12	36	0.0583232077764277	0.014580801944106925	0.04374240583232078
270	60.0	0.25	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	343	328	15	0.12141592920353983	0.1161061946902655	0.005309734513274336
268	60.0	0.75	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	46	17	29	0.11886304909560723	0.04392764857881137	0.07493540051679587
268	60.0	0.75	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	313	289	24	0.38031591737545567	0.3511543134872418	0.02916160388821385
270	60.0	0.25	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	431	410	21	0.1485182632667126	0.14128187456926258	0.007236388697450034
270	60.0	0.25	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	480	463	17	0.15670910871694418	0.15115899444988573	0.00555011426705844
268	60.0	0.75	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	1774	1771	3	0.6279646017699115	0.6269026548672566	0.0010619469026548673
268	60.0	0.75	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	1835	1829	6	0.6323225361819435	0.6302549965541007	0.002067539627842867
268	60.0	0.75	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	1989	1987	2	0.6493633692458374	0.6487104146261835	6.52954619653934E-4
271	120.0	0.25	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	13	0	13	0.03359173126614987	0.0	0.03359173126614987
271	120.0	0.25	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	27	0	27	0.032806804374240585	0.0	0.032806804374240585
271	120.0	0.25	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	248	220	28	0.08778761061946902	0.07787610619469026	0.00991150442477876
271	120.0	0.25	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	295	258	37	0.1016540317022743	0.08890420399724328	0.012749827705031013
271	120.0	0.25	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	364	333	31	0.11883774077701599	0.10871694417238002	0.010120796604635978
269	120.0	0.75	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	31	0	31	0.08010335917312661	0.0	0.08010335917312661
273	120.0	0.5	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	26	0	26	0.06718346253229975	0.0	0.06718346253229975
269	120.0	0.75	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	190	161	29	0.23086269744835966	0.19562575941676794	0.03523693803159174
273	120.0	0.5	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	66	14	52	0.08019441069258809	0.01701093560145808	0.06318347509113001
273	120.0	0.5	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	936	923	13	0.33132743362831857	0.32672566371681416	0.004601769911504424
269	120.0	0.75	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	1603	1588	15	0.567433628318584	0.5621238938053097	0.005309734513274336
273	120.0	0.5	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	975	960	15	0.33597518952446587	0.33080634045485874	0.005168849069607168
273	120.0	0.5	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	1080	1058	22	0.3525954946131244	0.34541299379693113	0.007182500816193275
269	120.0	0.75	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	1696	1681	15	0.5844245348035837	0.5792556857339766	0.005168849069607168
269	120.0	0.75	10.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	1844	1834	10	0.6020241593209272	0.5987593862226576	0.00326477309826967
272	60.0	0.5	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	25	3	22	0.06459948320413436	0.007751937984496124	0.056847545219638244
272	60.0	0.5	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	110	68	42	0.1336573511543135	0.08262454434993925	0.05103280680437424
274	60.0	0.75	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	55	27	28	0.1421188630490956	0.06976744186046512	0.07235142118863049
274	60.0	0.75	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	328	313	15	0.3985419198055893	0.38031591737545567	0.018226002430133656
272	60.0	0.5	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	1085	1079	6	0.384070796460177	0.38194690265486725	0.0021238938053097347
274	60.0	0.75	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	1775	1772	3	0.6283185840707964	0.6272566371681416	0.0010619469026548673
272	60.0	0.5	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	1130	1123	7	0.3893866299104066	0.3869745003445899	0.002412129565816678
274	60.0	0.75	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	1811	1810	1	0.624052377670572	0.6237077877325982	3.4458993797381116E-4
275	120.0	0.75	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	38	2	36	0.09819121447028424	0.00516795865633075	0.09302325581395349
275	120.0	0.75	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	206	169	37	0.2503037667071689	0.20534629404617255	0.04495747266099635
272	60.0	0.5	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	1231	1225	6	0.4018935683969964	0.3999347045380346	0.0019588638589618022
274	60.0	0.75	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	2012	2009	3	0.6568723473718576	0.6558929154423767	9.794319294809011E-4
275	120.0	0.75	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	1623	1611	12	0.5745132743362832	0.5702654867256637	0.004247787610619469
276	60.0	0.25	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	6	0	6	0.015503875968992248	0.0	0.015503875968992248
276	60.0	0.25	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	9	0	9	0.010935601458080195	0.0	0.010935601458080195
275	120.0	0.75	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	1679	1671	8	0.5785665058580289	0.5758097863542384	0.0027567195037904893
276	60.0	0.25	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	245	231	14	0.08672566371681416	0.08176991150442478	0.00495575221238938
275	120.0	0.75	15.0	0.5	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	1854	1842	12	0.6052889324191969	0.6013712047012733	0.0039177277179236044
276	60.0	0.25	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	292	279	13	0.10062026188835287	0.09614059269469331	0.004479669193659545
276	60.0	0.25	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	350	339	11	0.11426705843943846	0.11067580803134182	0.0035912504080966375
277	120.0	0.25	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	3	0	3	0.007751937984496124	0.0	0.007751937984496124
277	120.0	0.25	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	14	0	14	0.01701093560145808	0.0	0.01701093560145808
278	60.0	0.5	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	14	0	14	0.03617571059431524	0.0	0.03617571059431524
278	60.0	0.5	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	26	1	25	0.031591737545565005	0.001215066828675577	0.030376670716889428
278	60.0	0.5	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	962	958	4	0.34053097345132743	0.3391150442477876	0.001415929203539823
277	120.0	0.25	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	175	157	18	0.061946902654867256	0.05557522123893805	0.006371681415929204
278	60.0	0.5	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	983	978	5	0.3387319090282564	0.3370089593383873	0.0017229496898690559
277	120.0	0.25	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	209	192	17	0.07201929703652653	0.06616126809097174	0.00585802894555479
278	60.0	0.5	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	1112	1104	8	0.3630427685275873	0.3604309500489716	0.002611818478615736
277	120.0	0.25	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	248	240	8	0.08096637283708782	0.07835455435847209	0.002611818478615736
282	60.0	0.25	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	4	0	4	0.0103359173126615	0.0	0.0103359173126615
282	60.0	0.25	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	5	0	5	0.006075334143377886	0.0	0.006075334143377886
282	60.0	0.25	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	247	228	19	0.08743362831858408	0.0807079646017699	0.006725663716814159
282	60.0	0.25	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	306	296	10	0.10544452101998622	0.1019986216402481	0.0034458993797381117
279	120.0	0.5	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	9	0	9	0.023255813953488372	0.0	0.023255813953488372
279	120.0	0.5	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	23	0	23	0.027946537059538274	0.0	0.027946537059538274
282	60.0	0.25	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	364	352	12	0.11883774077701599	0.1149200130590924	0.0039177277179236044
279	120.0	0.5	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	803	791	12	0.2842477876106195	0.28	0.004247787610619469
283	120.0	0.25	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	7	0	7	0.01808785529715762	0.0	0.01808785529715762
279	120.0	0.5	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	864	855	9	0.29772570640937285	0.29462439696760856	0.0031013094417643005
283	120.0	0.25	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	13	0	13	0.015795868772782502	0.0	0.015795868772782502
283	120.0	0.25	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	177	157	20	0.06265486725663717	0.05557522123893805	0.007079646017699115
279	120.0	0.5	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	963	947	16	0.3143976493633692	0.3091740124061378	0.005223636957231472
283	120.0	0.25	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	213	199	14	0.07339765678842178	0.06857339765678842	0.004824259131633356
283	120.0	0.25	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	248	242	6	0.08096637283708782	0.07900750897812601	0.0019588638589618022
284	60.0	0.5	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	11	0	11	0.028423772609819122	0.0	0.028423772609819122
284	60.0	0.5	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	20	0	20	0.024301336573511544	0.0	0.024301336573511544
284	60.0	0.5	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	966	964	2	0.34194690265486727	0.34123893805309735	7.079646017699115E-4
284	60.0	0.5	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	1001	997	4	0.34493452791178497	0.3435561681598897	0.0013783597518952446
284	60.0	0.5	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	1122	1118	4	0.366307541625857	0.36500163238654915	0.001305909239307868
281	120.0	0.75	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	7	0	7	0.01808785529715762	0.0	0.01808785529715762
281	120.0	0.75	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	132	117	15	0.16038882138517618	0.1421628189550425	0.018226002430133656
281	120.0	0.75	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	1496	1489	7	0.5295575221238938	0.5270796460176991	0.00247787610619469
281	120.0	0.75	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	1549	1541	8	0.5337698139214335	0.531013094417643	0.0027567195037904893
281	120.0	0.75	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	1737	1728	9	0.5670910871694417	0.564152791380999	0.002938295788442703
280	60.0	0.75	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	12	1	11	0.031007751937984496	0.002583979328165375	0.028423772609819122
280	60.0	0.75	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	196	180	16	0.23815309842041313	0.2187120291616039	0.019441069258809233
280	60.0	0.75	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	1649	1645	4	0.583716814159292	0.5823008849557522	0.001415929203539823
280	60.0	0.75	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	1700	1697	3	0.585802894555479	0.5847691247415575	0.0010337698139214334
280	60.0	0.75	10.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	1887	1886	1	0.6160626836434868	0.6157362063336598	3.26477309826967E-4
286	60.0	0.75	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	19	0	19	0.04909560723514212	0.0	0.04909560723514212
286	60.0	0.75	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	204	186	18	0.24787363304981774	0.22600243013365734	0.02187120291616039
286	60.0	0.75	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	1640	1638	2	0.5805309734513274	0.5798230088495575	7.079646017699115E-4
286	60.0	0.75	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	1719	1718	1	0.5923501033769814	0.5920055134390075	3.4458993797381116E-4
286	60.0	0.75	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	1878	1877	1	0.6131243878550441	0.6127979105452172	3.26477309826967E-4
285	120.0	0.5	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	13	0	13	0.03359173126614987	0.0	0.03359173126614987
285	120.0	0.5	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	21	0	21	0.02551640340218712	0.0	0.02551640340218712
285	120.0	0.5	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	810	804	6	0.2867256637168142	0.28460176991150443	0.0021238938053097347
288	60.0	0.25	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_0	387	38	26	12	0.09819121447028424	0.06718346253229975	0.031007751937984496
288	60.0	0.25	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_1	823	101	85	16	0.1227217496962333	0.10328068043742406	0.019441069258809233
288	60.0	0.25	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_2	2825	319	303	16	0.11292035398230088	0.1072566371681416	0.005663716814159292
285	120.0	0.5	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	862	850	12	0.2970365265334252	0.2929014472777395	0.004135079255685734
288	60.0	0.25	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_3	2902	334	315	19	0.11509303928325293	0.10854583046175052	0.006547208821502412
285	120.0	0.5	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	978	965	13	0.31929480901077373	0.3150506039830232	0.004244205027750571
288	60.0	0.25	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_4	3063	388	368	20	0.12667319621286321	0.12014365001632386	0.00652954619653934
290	60.0	0.5	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_0	387	91	72	19	0.2351421188630491	0.18604651162790697	0.04909560723514212
290	60.0	0.5	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_1	823	182	164	18	0.22114216281895505	0.19927095990279464	0.02187120291616039
290	60.0	0.5	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_2	2825	888	868	20	0.3143362831858407	0.3072566371681416	0.007079646017699115
289	120.0	0.25	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_0	387	37	20	17	0.09560723514211886	0.05167958656330749	0.04392764857881137
289	120.0	0.25	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_1	823	77	55	22	0.09356014580801944	0.06682867557715674	0.026731470230862697
290	60.0	0.5	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_3	2902	935	918	17	0.32219159200551345	0.31633356305995863	0.00585802894555479
290	60.0	0.5	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_4	3063	1056	1041	15	0.34476003917727716	0.33986287952987265	0.004897159647404506
289	120.0	0.25	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_2	2825	316	278	38	0.11185840707964602	0.09840707964601769	0.013451327433628318
289	120.0	0.25	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_3	2902	342	309	33	0.11784975878704342	0.10647829083390765	0.011371467953135768
289	120.0	0.25	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_4	3063	356	317	39	0.11622592229840026	0.10349330721514854	0.012732615083251714
287	120.0	0.75	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_0	387	15	0	15	0.03875968992248062	0.0	0.03875968992248062
287	120.0	0.75	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_1	823	136	118	18	0.1652490886998785	0.1433778857837181	0.02187120291616039
287	120.0	0.75	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_2	2825	1496	1489	7	0.5295575221238938	0.5270796460176991	0.00247787610619469
287	120.0	0.75	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_3	2902	1564	1558	6	0.5389386629910407	0.5368711233631978	0.002067539627842867
287	120.0	0.75	15.0	0.8	5.0	0.75	0.005	0.2	2.0	5.0	Region_4	3063	1755	1751	4	0.5729676787463271	0.5716617695070193	0.001305909239307868
291	120.0	0.5	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_0	387	78	54	24	0.20155038759689922	0.13953488372093023	0.06201550387596899
291	120.0	0.5	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_1	823	177	150	27	0.21506682867557717	0.1822600243013366	0.032806804374240585
291	120.0	0.5	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_2	2825	876	855	21	0.3100884955752212	0.30265486725663715	0.007433628318584071
291	120.0	0.5	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_3	2902	944	906	38	0.32529290144727774	0.3121984838042729	0.013094417643004824
291	120.0	0.5	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_4	3063	1021	987	34	0.3333333333333333	0.32223310479921646	0.01110022853411688
295	120.0	0.25	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_0	387	37	20	17	0.09560723514211886	0.05167958656330749	0.04392764857881137
295	120.0	0.25	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_1	823	77	55	22	0.09356014580801944	0.06682867557715674	0.026731470230862697
295	120.0	0.25	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_2	2825	316	278	38	0.11185840707964602	0.09840707964601769	0.013451327433628318
295	120.0	0.25	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_3	2902	342	309	33	0.11784975878704342	0.10647829083390765	0.011371467953135768
295	120.0	0.25	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_4	3063	356	317	39	0.11622592229840026	0.10349330721514854	0.012732615083251714
292	60.0	0.75	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_0	387	132	117	15	0.34108527131782945	0.3023255813953488	0.03875968992248062
292	60.0	0.75	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_1	823	294	276	18	0.3572296476306197	0.3353584447144593	0.02187120291616039
292	60.0	0.75	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_2	2825	1589	1572	17	0.5624778761061947	0.5564601769911505	0.006017699115044248
292	60.0	0.75	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_3	2902	1670	1647	23	0.5754651964162646	0.5675396278428669	0.007925568573397657
292	60.0	0.75	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_4	3063	1862	1845	17	0.6079007508978126	0.6023506366307542	0.00555011426705844
294	60.0	0.25	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_0	387	38	26	12	0.09819121447028424	0.06718346253229975	0.031007751937984496
294	60.0	0.25	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_1	823	101	85	16	0.1227217496962333	0.10328068043742406	0.019441069258809233
294	60.0	0.25	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_2	2825	319	303	16	0.11292035398230088	0.1072566371681416	0.005663716814159292
294	60.0	0.25	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_3	2902	334	315	19	0.11509303928325293	0.10854583046175052	0.006547208821502412
296	60.0	0.5	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_0	387	80	67	13	0.20671834625322996	0.1731266149870801	0.03359173126614987
294	60.0	0.25	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_4	3063	388	368	20	0.12667319621286321	0.12014365001632386	0.00652954619653934
296	60.0	0.5	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_1	823	194	174	20	0.23572296476306198	0.21142162818955043	0.024301336573511544
296	60.0	0.5	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_2	2825	883	868	15	0.31256637168141593	0.3072566371681416	0.005309734513274336
296	60.0	0.5	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_3	2902	940	926	14	0.3239145416953825	0.31909028256374916	0.004824259131633356
296	60.0	0.5	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_4	3063	1057	1043	14	0.34508651648710414	0.34051583414952663	0.004570682337577538
297	120.0	0.5	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_0	387	81	62	19	0.20930232558139536	0.16020671834625322	0.04909560723514212
297	120.0	0.5	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_1	823	177	151	26	0.21506682867557717	0.18347509113001215	0.031591737545565005
297	120.0	0.5	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_2	2825	881	858	23	0.311858407079646	0.303716814159292	0.008141592920353982
297	120.0	0.5	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_3	2902	924	895	29	0.31840110268780153	0.308407994486561	0.009993108201240523
297	120.0	0.5	15.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_4	3063	1026	1002	24	0.33496571988246815	0.32713026444662097	0.007835455435847209
293	120.0	0.75	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_0	387	122	92	30	0.3152454780361757	0.23772609819121446	0.07751937984496124
293	120.0	0.75	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_1	823	286	251	35	0.34750911300121506	0.30498177399756987	0.0425273390036452
293	120.0	0.75	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_2	2825	1610	1569	41	0.5699115044247788	0.5553982300884955	0.014513274336283187
293	120.0	0.75	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_3	2902	1652	1610	42	0.569262577532736	0.554789800137836	0.014472777394900068
293	120.0	0.75	10.0	0.5	0.3	0.5	0.001	0.5	2.0	5.0	Region_4	3063	1823	1785	38	0.5951681358145609	0.5827619980411362	0.012406137773424747
